JDTDB,Calendar Date (TDB),delta-T,X,Y,Z,VX,VY,VZ,Calendar Date (UTC)
2461136.422893519, A.D. 2026-Apr-05 22:08:58.0000,69.185633,-144613525.2935617,-38353892.75411486,-16643894.34111546,8.091323175086222,-27.57097587125552,-10.20761544849835,2026-04-05T22:07:48.814422
2461136.423587963, A.D. 2026-Apr-05 22:09:58.0000,69.185633,-144613041.659826,-38355548.54059462,-16644507.99155561,8.029990565923509,-27.62163819846392,-10.2481543637875,2026-04-05T22:08:48.814378
2461136.424282407, A.D. 2026-Apr-05 22:10:58.0000,69.185633,-144612561.6740803,-38357207.30264337,-16645124.20372453,7.969761138110486,-27.67015030436195,-10.29299031362013,2026-04-05T22:09:48.814335
2461136.424976852, A.D. 2026-Apr-05 22:11:58.0000,69.185633,-144612085.2643693,-38358868.9067089,-16645743.23142939,7.910822049964566,-27.71636097666264,-10.34198792718452,2026-04-05T22:10:48.814371
2461136.425671296, A.D. 2026-Apr-05 22:12:58.0000,69.185633,-144611612.3481207,-38360533.21020146,-16646365.32025105,7.853345050619916,-27.76012043259722,-10.39500955235129,2026-04-05T22:11:48.814368
2461136.426365741, A.D. 2026-Apr-05 22:13:58.0000,69.185633,-144611142.8322618,-38362200.06180088,-16646990.7073075,7.797509637995864,-27.80128974296023,-10.45190844508627,2026-04-05T22:12:48.814404
2461136.427060185, A.D. 2026-Apr-05 22:14:58.0000,69.185633,-144610676.6129508,-38363869.30239806,-16647619.62052705,7.743491210044164,-27.83974732086938,-10.51252806492965,2026-04-05T22:13:48.814360
2461136.427754629, A.D. 2026-Apr-05 22:15:58.0000,69.185633,-144610213.5762063,-38365540.76556789,-16648252.27869495,7.691455746950413,-27.87536450394935,-10.57671977336759,2026-04-05T22:14:48.814317
2461136.428449074, A.D. 2026-Apr-05 22:16:58.0000,69.185633,-144609753.5977727,-38367214.27646965,-16648888.89115738,7.641581121966687,-27.90799254815285,-10.64431002504615,2026-04-05T22:15:48.814353
2461136.429143519, A.D. 2026-Apr-05 22:17:58.0000,69.185633,-144609296.542513,-38368889.65153446,-16649529.65549891,7.594049128386493,-27.93749485228889,-10.71508198347672,2026-04-05T22:16:48.814430
2461136.429837963, A.D. 2026-Apr-05 22:18:58.0000,69.185633,-144608842.264646,-38370566.69981392,-16650174.75551243,7.549031644861495,-27.96376051245695,-10.78879546650008,2026-04-05T22:17:48.814386
2461136.430532407, A.D. 2026-Apr-05 22:19:58.0000,69.185633,-144608390.6086338,-38372245.22422373,-16650824.35989345,7.506677923454006,-27.98669716154583,-10.86518659156252,2026-04-05T22:18:48.814343
2461136.431226852, A.D. 2026-Apr-05 22:20:58.0000,69.185633,-144607941.4112078,-38373925.02313268,-16651478.62133493,7.467097419135832,-28.00624706154113,-10.94399554765944,2026-04-05T22:19:48.814379
2461136.431921296, A.D. 2026-Apr-05 22:21:58.0000,69.185633,-144607494.5028745,-38375605.89212871,-16652137.67814548,7.430397340946798,-28.02236851964404,-11.02500110654956,2026-04-05T22:20:48.814335
2461136.432615741, A.D. 2026-Apr-05 22:22:58.0000,69.185633,-144607049.7070024,-38377287.62397971,-16652801.6554278,7.396704620575266,-28.03500896823766,-11.10797392553443,2026-04-05T22:21:48.814412
2461136.433310185, A.D. 2026-Apr-05 22:23:58.0000,69.185633,-144606606.8396672,-38378970.0084516,-16653470.6637536,7.366132923970304,-28.04412380930738,-11.19266586094211,2026-04-05T22:22:48.814369
2461136.434004629, A.D. 2026-Apr-05 22:24:58.0000,69.185633,-144606165.7102022,-38380652.83275682,-16654144.79873824,7.338796795268399,-28.04967146349577,-11.27882057304519,2026-04-05T22:23:48.814325
2461136.434699074, A.D. 2026-Apr-05 22:25:58.0000,69.185633,-144605726.1212209,-38382335.88207992,-16654824.13955566,7.314798254631453,-28.05163027048365,-11.36614684134094,2026-04-05T22:24:48.814361
2461136.435393518, A.D. 2026-Apr-05 22:26:58.0000,69.185633,-144605287.8705211,-38384018.94118649,-16655508.74789247,7.29419761972165,-28.05000389818706,-11.45436557809923,2026-04-05T22:25:48.814318
2461136.436087963, A.D. 2026-Apr-05 22:27:58.0000,69.185633,-144604850.7523521,-38385701.7948677,-16656198.66967191,7.277060610250618,-28.04478726124136,-11.54321934375415,2026-04-05T22:26:48.814394
2461136.436782408, A.D. 2026-Apr-05 22:28:58.0000,69.185633,-144604414.5568246,-38387384.22785313,-16656893.93461402,7.263453319036588,-28.03598821803811,-11.63242446392803,2026-04-05T22:27:48.814431
2461136.437476852, A.D. 2026-Apr-05 22:29:58.0000,69.185633,-144603979.0707479,-38389066.02605591,-16657594.55500013,7.25341843338349,-28.02363729458104,-11.72168900913154,2026-04-05T22:28:48.814387
2461136.438171296, A.D. 2026-Apr-05 22:30:58.0000,69.185633,-144603544.0788296,-38390746.97747562,-16658300.5258804,7.246986994452195,-28.00777149007106,-11.81072831497716,2026-04-05T22:29:48.814344
2461136.438865741, A.D. 2026-Apr-05 22:31:58.0000,69.185633,-144603109.364124,-38392426.87276234,-16659011.82499123,7.244179646008003,-27.98844615841429,-11.8992500622353,2026-04-05T22:30:48.814380
2461136.439560185, A.D. 2026-Apr-05 22:32:58.0000,69.185633,-144602674.7091523,-38394105.50648984,-16659728.4127539,7.244994246842534,-27.96573266393391,-11.98697151023862,2026-04-05T22:31:48.814377
2461136.44025463, A.D. 2026-Apr-05 22:33:58.0000,69.185633,-144602239.897029,-38395782.67768738,-16660450.23298455,7.249416374810814,-27.93970926576262,-12.07362267070062,2026-04-05T22:32:48.814413
2461136.440949074, A.D. 2026-Apr-05 22:34:58.0000,69.185633,-144601804.711665,-38397458.19053423,-16661177.21358586,7.257431969201125,-27.91046917045526,-12.1589413437671,2026-04-05T22:33:48.814369
2461136.441643518, A.D. 2026-Apr-05 22:35:58.0000,69.185633,-144601368.9382268,-38399131.85485292,-16661909.26669663,7.269011829351974,-27.87810668065027,-12.24266154436662,2026-04-05T22:34:48.814326
2461136.442337963, A.D. 2026-Apr-05 22:36:58.0000,69.185633,-144600932.3641899,-38400803.48646422,-16662646.28845357,7.284110292972582,-27.84272925311151,-12.32451970692352,2026-04-05T22:35:48.814362
2461136.443032407, A.D. 2026-Apr-05 22:37:58.0000,69.185633,-144600494.779974,-38402472.90821721,-16663388.15950621,7.302672419824845,-27.80446274455363,-12.40426278984756,2026-04-05T22:36:48.814359
2461136.443726852, A.D. 2026-Apr-05 22:38:58.0000,69.185633,-144600055.9800226,-38404139.95064407,-16664134.74575035,7.324620804781055,-27.76343548295274,-12.48165503394442,2026-04-05T22:37:48.814395
2461136.444421296, A.D. 2026-Apr-05 22:39:58.0000,69.185633,-144599615.7634273,-38405804.45186742,-16664885.89958685,7.349881376719575,-27.7197723581164,-12.55647731388342,2026-04-05T22:38:48.814352
2461136.445115741, A.D. 2026-Apr-05 22:40:58.0000,69.185633,-144599173.9336335,-38407466.25789361,-16665641.45999777,7.378377539454993,-27.67361556352435,-12.62850105728699,2026-04-05T22:39:48.814388
2461136.445810185, A.D. 2026-Apr-05 22:41:58.0000,69.185633,-144598730.2995355,-38409125.22373061,-16666401.25260001,7.410006177872009,-27.62511711070281,-12.69751590622741,2026-04-05T22:40:48.814344
2461136.44650463, A.D. 2026-Apr-05 22:42:58.0000,69.185633,-144598284.6762077,-38410781.21318828,-16667165.09094613,7.444666464916658,-27.57442074052455,-12.7633216680717,2026-04-05T22:41:48.814421
2461136.447199074, A.D. 2026-Apr-05 22:43:58.0000,69.185633,-144597836.8851124,-38412434.09932023,-16667932.77633033,7.482242228675788,-27.52169502946916,-12.82571683935382,2026-04-05T22:42:48.814377
2461136.447893518, A.D. 2026-Apr-05 22:44:58.0000,69.185633,-144597386.755155,-38414083.76560654,-16668704.09884776,7.522604945684233,-27.46711086512875,-12.88452807160668,2026-04-05T22:43:48.814334
2461136.448587963, A.D. 2026-Apr-05 22:45:58.0000,69.185633,-144596934.1231129,-38415730.10539929,-16669478.83838797,7.56561960333962,-27.41083173660832,-12.93958602894954,2026-04-05T22:44:48.814370
2461136.449282407, A.D. 2026-Apr-05 22:46:58.0000,69.185633,-144596478.8341002,-38417373.02262601,-16670256.76509137,7.611145924065397,-27.35304980008221,-12.99074164890225,2026-04-05T22:45:48.814327
2461136.449976852, A.D. 2026-Apr-05 22:47:58.0000,69.185633,-144596020.7413734,-38419012.43308801,-16671037.6412093,7.659051583810565,-27.293958348243,-13.03787544539822,2026-04-05T22:46:48.814403
2461136.450671296, A.D. 2026-Apr-05 22:48:58.0000,69.185633,-144595559.7066281,-38420648.26318546,-16671821.22160217,7.709182106608013,-27.23371994105464,-13.08085689894465,2026-04-05T22:47:48.814360
2461136.451365741, A.D. 2026-Apr-05 22:49:58.0000,69.185633,-144595095.601469,-38422280.44911486,-16672607.25322644,7.76136893302375,-27.17250667537719,-13.11955877722495,2026-04-05T22:48:48.814396
2461136.452060185, A.D. 2026-Apr-05 22:50:58.0000,69.185633,-144594628.3073799,-38423908.93837905,-16673395.4761782,7.815449585331505,-27.11051981423516,-13.15388286178058,2026-04-05T22:49:48.814352
2461136.45275463, A.D. 2026-Apr-05 22:51:58.0000,69.185633,-144594157.7156344,-38425533.69045384,-16674185.62563771,7.871260228896757,-27.04795224013831,-13.18375923477373,2026-04-05T22:50:48.814389
2461136.453449074, A.D. 2026-Apr-05 22:52:58.0000,69.185633,-144593683.7274471,-38427154.67597526,-16674977.43272398,7.928631854778587,-26.98498665954752,-13.20911999257099,2026-04-05T22:51:48.814386
2461136.454143519, A.D. 2026-Apr-05 22:53:58.0000,69.185633,-144593206.2545561,-38428771.87671678,-16675770.62470311,7.987383002567692,-26.92181133699041,-13.22990926957296,2026-04-05T22:52:48.814422
2461136.454837963, A.D. 2026-Apr-05 22:54:58.0000,69.185633,-144592725.2196651,-38430385.28560269,-16676564.92622631,8.047332106845158,-26.85860765104678,-13.24609464401627,2026-04-05T22:53:48.814378
2461136.455532407, A.D. 2026-Apr-05 22:55:58.0000,69.185633,-144592240.5561425,-38431994.90612204,-16677360.06030766,8.108304206857357,-26.79554877648384,-13.25765004927623,2026-04-05T22:54:48.814335
2461136.456226852, A.D. 2026-Apr-05 22:56:58.0000,69.185633,-144591752.2080858,-38433600.7524774,-16678155.74852579,8.17011490590328,-26.73282012577689,-13.26455956616754,2026-04-05T22:55:48.814371
2461136.456921296, A.D. 2026-Apr-05 22:57:58.0000,69.185633,-144591260.1306756,-38435202.84997994,-16678951.71237471,8.232582810782812,-26.67060252921086,-13.26683366687595,2026-04-05T22:56:48.814368
2461136.457615741, A.D. 2026-Apr-05 22:58:58.0000,69.185633,-144590764.2897361,-38436801.23450531,-16679747.67415977,8.295532063479481,-26.60907009383414,-13.26448663453865,2026-04-05T22:57:48.814404
2461136.458310185, A.D. 2026-Apr-05 22:59:58.0000,69.185633,-144590264.6618187,-38438395.95253088,-16680543.35726956,8.358780899182433,-26.54840215967231,-13.25754406834646,2026-04-05T22:58:48.814360
2461136.459004629, A.D. 2026-Apr-05 23:00:58.0000,69.185633,-144589761.2343795,-38439987.0611285,-16681338.48736537,8.422149121066367,-26.48876799683627,-13.24605540580012,2026-04-05T22:59:48.814317
2461136.459699074, A.D. 2026-Apr-05 23:01:58.0000,69.185633,-144589254.0055231,-38441574.62685495,-16682132.79335097,8.485461566929096,-26.43031752422328,-13.23007631264601,2026-04-05T23:00:48.814353
2461136.460393519, A.D. 2026-Apr-05 23:02:58.0000,69.185633,-144588742.983775,-38443158.72522271,-16682926.00751383,8.548545782266858,-26.37320184731256,-13.20966477580057,2026-04-05T23:01:48.814430
2461136.461087963, A.D. 2026-Apr-05 23:03:58.0000,69.185633,-144588228.1879885,-38444739.44106588,-16683717.86598323,8.61123012901859,-26.31757887297756,-13.18489326673538,2026-04-05T23:02:48.814386
2461136.461782407, A.D. 2026-Apr-05 23:04:58.0000,69.185633,-144587709.6472567,-38446316.86851246,-16684508.1096314,8.673343782727361,-26.26360066432214,-13.15584520026739,2026-04-05T23:03:48.814343
2461136.462476852, A.D. 2026-Apr-05 23:05:58.0000,69.185633,-144587187.4011489,-38447891.11076064,-16685296.48475312,8.734708778919,-26.21141570140705,-13.12262150539943,2026-04-05T23:04:48.814379
2461136.463171296, A.D. 2026-Apr-05 23:06:58.0000,69.185633,-144586661.4997054,-38449462.27941391,-16686082.74427303,8.795156997814317,-26.16115541962746,-13.08533772230703,2026-04-05T23:05:48.814335
2461136.463865741, A.D. 2026-Apr-05 23:07:58.0000,69.185633,-144586132.002678,-38451030.4937088,-16686866.64802146,8.854531189209077,-26.11294534538339,-13.04410890007093,2026-04-05T23:06:48.814412
2461136.464560185, A.D. 2026-Apr-05 23:08:58.0000,69.185633,-144585598.9792081,-38452595.88040835,-16687647.96296571,8.912674632755639,-26.06690946397158,-12.99906040741811,2026-04-05T23:07:48.814369
2461136.465254629, A.D. 2026-Apr-05 23:09:58.0000,69.185633,-144585062.5077354,-38454158.57347167,-16688426.46400629,8.969434970296998,-26.02316486650111,-12.95032918645218,2026-04-05T23:08:48.814325
2461136.465949074, A.D. 2026-Apr-05 23:10:58.0000,69.185633,-144584522.6758269,-38455718.7138915,-16689201.93447237,9.024659205962976,-25.9818281976829,-12.89806095383864,2026-04-05T23:09:48.814361
2461136.466643518, A.D. 2026-Apr-05 23:11:58.0000,69.185633,-144583979.5801811,-38457276.44941105,-16689974.16692708,9.078198257957174,-25.94300651358199,-12.84241856893024,2026-04-05T23:10:48.814318
2461136.467337963, A.D. 2026-Apr-05 23:12:58.0000,69.185633,-144583433.3259299,-38458831.93374117,-16690742.96411875,9.129921594341724,-25.90679143753049,-12.78357520181675,2026-04-05T23:11:48.814394
2461136.468032408, A.D. 2026-Apr-05 23:13:58.0000,69.185633,-144582884.0256343,-38460385.32573136,-16691508.13896432,9.179708268708852,-25.87326409166057,-12.72169504371291,2026-04-05T23:12:48.814431
2461136.468726852, A.D. 2026-Apr-05 23:14:58.0000,69.185633,-144582331.7993288,-38461936.78898339,-16692269.51409737,9.227429546094383,-25.84250235812679,-12.65694178246912,2026-04-05T23:13:48.814387
2461136.469421296, A.D. 2026-Apr-05 23:15:58.0000,69.185633,-144581776.774729,-38463486.49166143,-16693026.9223994,9.27296101116582,-25.81458027619484,-12.58949302126181,2026-04-05T23:14:48.814344
2461136.470115741, A.D. 2026-Apr-05 23:16:58.0000,69.185633,-144581219.0867315,-38465034.60627505,-16693780.20767896,9.316186828383426,-25.789568526087,-12.51953531675585,2026-04-05T23:15:48.814380
2461136.470810185, A.D. 2026-Apr-05 23:17:58.0000,69.185633,-144580658.877004,-38466581.309329,-16694529.22522607,9.356997578947022,-25.76752837453142,-12.44726436956803,2026-04-05T23:16:48.814377
2461136.47150463, A.D. 2026-Apr-05 23:18:58.0000,69.185633,-144580096.2934949,-38468126.78065841,-16695273.84219986,9.395293631750565,-25.74851022270485,-12.37287870933634,2026-04-05T23:17:48.814413
2461136.472199074, A.D. 2026-Apr-05 23:19:58.0000,69.185633,-144579531.4899035,-38469671.20293888,-16696013.93763662,9.430981588864546,-25.73255907284871,-12.29657641498011,2026-04-05T23:18:48.814369
2461136.472893518, A.D. 2026-Apr-05 23:20:58.0000,69.185633,-144578964.6254687,-38471214.76135517,-16696749.40262082,9.463970735699245,-25.71971244753507,-12.21856184406146,2026-04-05T23:19:48.814326
2461136.473587963, A.D. 2026-Apr-05 23:21:58.0000,69.185633,-144578395.86465,-38472757.6430173,-16697480.14067239,9.494178604679316,-25.70999740458024,-12.13904414189882,2026-04-05T23:20:48.814362
2461136.474282407, A.D. 2026-Apr-05 23:22:58.0000,69.185633,-144577825.3765936,-38474300.03643619,-16698206.067871,9.521530652837463,-25.70343411553226,-12.05823267628568,2026-04-05T23:21:48.814359
2461136.474976852, A.D. 2026-Apr-05 23:23:58.0000,69.185633,-144577253.3347579,-38475842.131185,-16698927.1129683,9.545957855580264,-25.7000376370593,-11.97634156990569,2026-04-05T23:22:48.814395
2461136.475671296, A.D. 2026-Apr-05 23:24:58.0000,69.185633,-144576679.9165147,-38477384.11747941,-16699643.21776071,9.567399607582333,-25.69981365985121,-11.89359101184354,2026-04-05T23:23:48.814352
2461136.476365741, A.D. 2026-Apr-05 23:25:58.0000,69.185633,-144576105.3025287,-38478926.18550906,-16700354.33725006,9.585806572238335,-25.70275525113342,-11.81019866213406,2026-04-05T23:24:48.814388
2461136.477060185, A.D. 2026-Apr-05 23:26:58.0000,69.185633,-144575529.676172,-38480468.52481735,-16701060.43918596,9.601136966597839,-25.70885055918171,-11.72637227796679,2026-04-05T23:25:48.814344
2461136.47775463, A.D. 2026-Apr-05 23:27:58.0000,69.185633,-144574953.2232505,-38482011.32435241,-16701761.50372382,9.61335054508099,-25.7180910683226,-11.64232012816839,2026-04-05T23:26:48.814421
2461136.478449074, A.D. 2026-Apr-05 23:28:58.0000,69.185633,-144574376.1319693,-38483554.77243538,-16702457.52385508,9.62240856643591,-25.73046231558247,-11.55826267894369,2026-04-05T23:27:48.814377
2461136.479143518, A.D. 2026-Apr-05 23:29:58.0000,69.185633,-144573798.5925952,-38485099.05606718,-16703148.50608427,9.628282589413109,-25.74593416027383,-11.47442761169583,2026-04-05T23:28:48.814334
2461136.479837963, A.D. 2026-Apr-05 23:30:58.0000,69.185633,-144573220.7967158,-38486644.36005695,-16703834.47045474,9.63095584153644,-25.76446527550938,-11.39103734272811,2026-04-05T23:29:48.814370
2461136.480532407, A.D. 2026-Apr-05 23:31:58.0000,69.185633,-144572642.9367797,-38488190.86656802,-16704515.4502078,9.630415707760621,-25.78600886049767,-11.30831065913573,2026-04-05T23:30:48.814327
2461136.481226852, A.D. 2026-Apr-05 23:32:58.0000,69.185633,-144572065.2058105,-38489738.75477706,-16705191.49176513,9.626657121400314,-25.81051214426124,-11.22646841646698,2026-04-05T23:31:48.814403
2461136.481921296, A.D. 2026-Apr-05 23:33:58.0000,69.185633,-144571487.7967544,-38491288.20049265,-16705862.65478319,9.619687834344353,-25.83791573147996,-11.14572989273799,2026-04-05T23:32:48.814360
2461136.482615741, A.D. 2026-Apr-05 23:34:58.0000,69.185633,-144570910.9017563,-38492839.37580423,-16706529.01194565,9.609525985926059,-25.86815504673924,-11.06630967529097,2026-04-05T23:33:48.814396
2461136.483310185, A.D. 2026-Apr-05 23:35:58.0000,69.185633,-144570334.7117229,-38494392.44878934,-16707190.64858362,9.596193002362913,-25.90116159627994,-10.98841477268201,2026-04-05T23:34:48.814352
2461136.48400463, A.D. 2026-Apr-05 23:36:58.0000,69.185633,-144569759.4163869,-38495947.58331507,-16707847.66249627,9.579707368856425,-25.93686205615321,-10.91225751708101,2026-04-05T23:35:48.814389
2461136.484699074, A.D. 2026-Apr-05 23:37:58.0000,69.185633,-144569185.2040949,-38497504.93835,-16708500.16468399,9.56010009377372,-25.97516375935326,-10.83806350434341,2026-04-05T23:36:48.814386
2461136.485393519, A.D. 2026-Apr-05 23:38:58.0000,69.185633,-144568612.2606353,-38499064.66664033,-16709148.279385,9.537424303469932,-26.01595576565048,-10.76604243892863,2026-04-05T23:37:48.814422
2461136.486087963, A.D. 2026-Apr-05 23:39:58.0000,69.185633,-144568040.7684382,-38500626.91441742,-16709792.14264422,9.51173542945829,-26.05913424639222,-10.69638290378536,2026-04-05T23:38:48.814378
2461136.486782407, A.D. 2026-Apr-05 23:40:58.0000,69.185633,-144567470.9066282,-38502191.82178007,-16710431.90196245,9.483090872261709,-26.10459512959297,-10.62928028519655,2026-04-05T23:39:48.814335
2461136.487476852, A.D. 2026-Apr-05 23:41:58.0000,69.185633,-144566902.8504989,-38503759.52217769,-16711067.71660755,9.451561126221444,-26.15222031190328,-10.56492754885512,2026-04-05T23:40:48.814371
2461136.488171296, A.D. 2026-Apr-05 23:42:58.0000,69.185633,-144566336.7708477,-38505330.14176747,-16711699.75696841,9.41722403802904,-26.20188739356712,-10.50350310791102,2026-04-05T23:41:48.814368
2461136.488865741, A.D. 2026-Apr-05 23:43:58.0000,69.185633,-144565772.833725,-38506903.79934878,-16712328.20397962,9.380159926104684,-26.25347206144617,-10.44518172118364,2026-04-05T23:42:48.814404
2461136.489560185, A.D. 2026-Apr-05 23:44:58.0000,69.185633,-144565211.2002744,-38508480.60599922,-16712953.24911919,9.340453015025254,-26.30684037722563,-10.39014090836476,2026-04-05T23:43:48.814360
2461136.490254629, A.D. 2026-Apr-05 23:45:58.0000,69.185633,-144564652.0261339,-38510060.66440012,-16713575.0945196,9.298204775430651,-26.36184705322364,-10.33855484761996,2026-04-05T23:44:48.814317
2461136.490949074, A.D. 2026-Apr-05 23:46:58.0000,69.185633,-144564095.4604166,-38511644.06842082,-16714193.95215799,9.253527582792383,-26.41834549327773,-10.29057691263382,2026-04-05T23:45:48.814353
2461136.491643519, A.D. 2026-Apr-05 23:47:58.0000,69.185633,-144563541.6455417,-38513230.90320905,-16714810.04287435,9.206532642896445,-26.47619036644046,-10.24635295006649,2026-04-05T23:46:48.814430
2461136.492337963, A.D. 2026-Apr-05 23:48:58.0000,69.185633,-144562990.7169531,-38514821.24492878,-16715423.5963431,9.157343881839765,-26.5352258934562,-10.20602904669074,2026-04-05T23:47:48.814386
2461136.493032407, A.D. 2026-Apr-05 23:49:58.0000,69.185633,-144562442.8023217,-38516415.16015211,-16716034.85050972,9.106093331481667,-26.59529035484862,-10.16973474755772,2026-04-05T23:48:48.814343
2461136.493726852, A.D. 2026-Apr-05 23:50:58.0000,69.185633,-144561898.0213112,-38518012.7056548,-16716644.05084665,9.052917470361749,-26.65621762150121,-10.13759167791128,2026-04-05T23:49:48.814379
2461136.494421296, A.D. 2026-Apr-05 23:51:58.0000,69.185633,-144561356.4851303,-38519613.92811469,-16717251.44975321,8.997961226877305,-26.71783876773231,-10.10970865144123,2026-04-05T23:50:48.814335
2461136.495115741, A.D. 2026-Apr-05 23:52:58.0000,69.185633,-144560818.2961429,-38521218.86409117,-16717857.30575155,8.941373179830011,-26.77998498219784,-10.08618100460106,2026-04-05T23:51:48.814412
2461136.495810185, A.D. 2026-Apr-05 23:53:58.0000,69.185633,-144560283.5478491,-38522827.539988,-16718461.88286421,8.88330091410849,-26.84248577662999,-10.06709909696134,2026-04-05T23:52:48.814369
2461136.496504629, A.D. 2026-Apr-05 23:54:58.0000,69.185633,-144559752.3246314,-38524439.9716969,-16719065.45047621,8.82390266052147,-26.90516016380585,-10.05254880044276,2026-04-05T23:53:48.814325
2461136.497199074, A.D. 2026-Apr-05 23:55:58.0000,69.185633,-144559224.7009593,-38526056.16402674,-16719668.28262298,8.763349749067345,-26.96782180159269,-10.04259813823295,2026-04-05T23:54:48.814361
2461136.497893518, A.D. 2026-Apr-05 23:56:58.0000,69.185633,-144558700.7408414,-38527676.11064309,-16720270.65687164,8.701818355032467,-27.03028495495134,-10.03729783600664,2026-04-05T23:55:48.814318
2461136.498587963, A.D. 2026-Apr-05 23:57:58.0000,69.185633,-144558180.4976175,-38529299.79398177,-16720872.85333607,8.63948728092524,-27.09236165413886,-10.03668066865287,2026-04-05T23:56:48.814394
2461136.499282408, A.D. 2026-Apr-05 23:58:58.0000,69.185633,-144557664.0140377,-38530927.1853301,-16721475.15355443,8.576530087598647,-27.15386880099456,-10.04076395065411,2026-04-05T23:57:48.814431
2461136.499976852, A.D. 2026-Apr-05 23:59:58.0000,69.185633,-144557151.3224114,-38532558.24505769,-16722077.83997382,8.513123875061678,-27.21462425356329,-10.04956069812982,2026-04-05T23:58:48.814387
2461136.500671296, A.D. 2026-Apr-06 00:00:58.0000,69.185633,-144556642.4440533,-38534192.92252162,-16722681.19548389,8.449457910332544,-27.27444361713605,-10.06307019978411,2026-04-05T23:59:48.814344
2461136.501365741, A.D. 2026-Apr-06 00:01:58.0000,69.185633,-144556137.3888056,-38535831.15616224,-16723285.50229536,8.385722058906964,-27.33314871632969,-10.08127182515471,2026-04-06T00:00:48.814380
2461136.502060185, A.D. 2026-Apr-06 00:02:58.0000,69.185633,-144555636.1553377,-38537472.87384668,-16723891.0411356,8.322100538876718,-27.39056313194406,-10.10413785824866,2026-04-06T00:01:48.814377
2461136.50275463, A.D. 2026-Apr-06 00:03:58.0000,69.185633,-144555138.7311219,-38539117.99275509,-16724498.09082613,8.258784220976768,-27.4465068133939,-10.13163154873354,2026-04-06T00:02:48.814413
2461136.503449074, A.D. 2026-Apr-06 00:04:58.0000,69.185633,-144554645.0918514,-38540766.41913875,-16725106.92750609,8.195973456783573,-27.50079568849436,-10.16369858815546,2026-04-06T00:03:48.814369
2461136.504143518, A.D. 2026-Apr-06 00:05:58.0000,69.185633,-144554155.2011264,-38542418.04813425,-16725717.82336041,8.133870931681264,-27.5532449988836,-10.20026078114192,2026-04-06T00:04:48.814326
2461136.504837963, A.D. 2026-Apr-06 00:06:58.0000,69.185633,-144553669.0103256,-38544072.7642231,-16726331.04515189,8.072680555675802,-27.60368710404717,-10.24121749884313,2026-04-06T00:05:48.814362
2461136.505532407, A.D. 2026-Apr-06 00:07:58.0000,69.185633,-144553186.4586406,-38545730.44237265,-16726946.85325404,8.012603864168232,-27.65196901661484,-10.28645612551797,2026-04-06T00:06:48.814359
2461136.506226852, A.D. 2026-Apr-06 00:08:58.0000,69.185633,-144552707.4735048,-38547390.9483669,-16727565.50073209,7.953829317816876,-27.69793677785382,-10.33584562761469,2026-04-06T00:07:48.814395
2461136.506921296, A.D. 2026-Apr-06 00:09:58.0000,69.185633,-144552231.9714742,-38549054.13877468,-16728187.23240828,7.896533280106433,-27.74143898371323,-10.3892436228364,2026-04-06T00:08:48.814352
2461136.507615741, A.D. 2026-Apr-06 00:10:58.0000,69.185633,-144551759.858528,-38550719.86151533,-16728812.28432178,7.8408928893527,-27.78234056798679,-10.44649963496218,2026-04-06T00:09:48.814388
2461136.508310185, A.D. 2026-Apr-06 00:11:58.0000,69.185633,-144551291.0301335,-38552387.95695618,-16729440.88336218,7.787078957832786,-27.82052205790204,-10.50746211257855,2026-04-06T00:10:48.814344
2461136.50900463, A.D. 2026-Apr-06 00:12:58.0000,69.185633,-144550825.3717349,-38554058.25798532,-16730073.24755442,7.735258531108543,-27.85584783591013,-10.57198356510577,2026-04-06T00:11:48.814421
2461136.509699074, A.D. 2026-Apr-06 00:13:58.0000,69.185633,-144550362.7583461,-38555730.58872674,-16730709.58527012,7.685612723887871,-27.88816714254673,-10.63988383782002,2026-04-06T00:12:48.814377
2461136.510393518, A.D. 2026-Apr-06 00:14:58.0000,69.185633,-144549903.053971,-38557404.76472728,-16731350.09275741,7.63832363298877,-27.91734901126236,-10.71094216333829,2026-04-06T00:13:48.814334
2461136.511087963, A.D. 2026-Apr-06 00:15:58.0000,69.185633,-144549446.1120303,-38559080.5944682,-16731994.95242223,7.593561947032997,-27.94328624238395,-10.7849197271956,2026-04-06T00:14:48.814370
2461136.511782407, A.D. 2026-Apr-06 00:16:58.0000,69.185633,-144548991.7761685,-38560757.88042128,-16732644.33160747,7.551478364369843,-27.96588752350344,-10.86155105747565,2026-04-06T00:15:48.814327
2461136.512476852, A.D. 2026-Apr-06 00:17:58.0000,69.185633,-144548539.8823003,-38562436.42058974,-16733298.38146399,7.512180022565961,-27.98509673496351,-10.94057317426246,2026-04-06T00:16:48.814403
2461136.513171296, A.D. 2026-Apr-06 00:18:58.0000,69.185633,-144548090.2603667,-38564116.01028834,-16733957.23869499,7.475769235631446,-28.00087369796709,-11.02176668360826,2026-04-06T00:17:48.814360
2461136.513865741, A.D. 2026-Apr-06 00:19:58.0000,69.185633,-144547642.7333201,-38565796.4420521,-16734621.02699037,7.442373228882239,-28.01316592847732,-11.10490455330557,2026-04-06T00:18:48.814396
2461136.514560185, A.D. 2026-Apr-06 00:20:58.0000,69.185633,-144547197.1167856,-38567477.50545184,-16735289.85556117,7.412105620916918,-28.0219291179876,-11.18973898713306,2026-04-06T00:19:48.814352
